GEO_ID,NAME,B01003_001E,B01003_001M
1500000US360810741004,"Block Group 4, Census Tract 741, Queens County, New York",641,167
1500000US360810743001,"Block Group 1, Census Tract 743, Queens County, New York",934,572
1500000US360810743002,"Block Group 2, Census Tract 743, Queens County, New York",699,197
1500000US360810743003,"Block Group 3, Census Tract 743, Queens County, New York",1506,325
1500000US360810743004,"Block Group 4, Census Tract 743, Queens County, New York",942,277
1500000US360810745001,"Block Group 1, Census Tract 745, Queens County, New York",2545,651
1500000US360810745002,"Block Group 2, Census Tract 745, Queens County, New York",1559,383
1500000US360810747001,"Block Group 1, Census Tract 747, Queens County, New York",1968,445
1500000US360810747002,"Block Group 2, Census Tract 747, Queens County, New York",1395,651
1500000US360810749001,"Block Group 1, Census Tract 749, Queens County, New York",748,155
1500000US360810749002,"Block Group 2, Census Tract 749, Queens County, New York",692,208
1500000US360810757011,"Block Group 1, Census Tract 757.01, Queens County, New York",1989,651
1500000US360810757012,"Block Group 2, Census Tract 757.01, Queens County, New York",1358,331
1500000US360810757013,"Block Group 3, Census Tract 757.01, Queens County, New York",1348,340
1500000US360810757021,"Block Group 1, Census Tract 757.02, Queens County, New York",1571,397
1500000US360810757022,"Block Group 2, Census Tract 757.02, Queens County, New York",1751,717
1500000US360810757023,"Block Group 3, Census Tract 757.02, Queens County, New York",2087,470
1500000US360810769011,"Block Group 1, Census Tract 769.01, Queens County, New York",2242,609
1500000US360810769012,"Block Group 2, Census Tract 769.01, Queens County, New York",1839,345
1500000US360810769021,"Block Group 1, Census Tract 769.02, Queens County, New York",1158,166
1500000US360810773001,"Block Group 1, Census Tract 773, Queens County, New York",951,197
1500000US360810773002,"Block Group 2, Census Tract 773, Queens County, New York",603,162
1500000US360810773003,"Block Group 3, Census Tract 773, Queens County, New York",495,178
1500000US360810775001,"Block Group 1, Census Tract 775, Queens County, New York",1247,294
1500000US360810775002,"Block Group 2, Census Tract 775, Queens County, New York",599,256
1500000US360810775003,"Block Group 3, Census Tract 775, Queens County, New York",367,142
1500000US360810779021,"Block Group 1, Census Tract 779.02, Queens County, New York",709,301
1500000US360810779022,"Block Group 2, Census Tract 779.02, Queens County, New York",1202,432
1500000US360810779023,"Block Group 3, Census Tract 779.02, Queens County, New York",1064,298
1500000US360810779024,"Block Group 4, Census Tract 779.02, Queens County, New York",573,181
1500000US360810779025,"Block Group 5, Census Tract 779.02, Queens County, New York",1092,407
1500000US360810779031,"Block Group 1, Census Tract 779.03, Queens County, New York",513,229
1500000US360810779032,"Block Group 2, Census Tract 779.03, Queens County, New York",1369,388
1500000US360810779033,"Block Group 3, Census Tract 779.03, Queens County, New York",1352,514
1500000US360810779041,"Block Group 1, Census Tract 779.04, Queens County, New York",953,352
1500000US360810779042,"Block Group 2, Census Tract 779.04, Queens County, New York",1789,916
1500000US360810779043,"Block Group 3, Census Tract 779.04, Queens County, New York",1554,402
1500000US360810779044,"Block Group 4, Census Tract 779.04, Queens County, New York",1487,657
1500000US360810779051,"Block Group 1, Census Tract 779.05, Queens County, New York",2295,772
1500000US360810779052,"Block Group 2, Census Tract 779.05, Queens County, New York",578,161
1500000US360810779061,"Block Group 1, Census Tract 779.06, Queens County, New York",1820,396
1500000US360810779062,"Block Group 2, Census Tract 779.06, Queens County, New York",1742,482
1500000US360810779071,"Block Group 1, Census Tract 779.07, Queens County, New York",2017,548
1500000US360810779072,"Block Group 2, Census Tract 779.07, Queens County, New York",1744,477
1500000US360810779081,"Block Group 1, Census Tract 779.08, Queens County, New York",1808,418
1500000US360810779082,"Block Group 2, Census Tract 779.08, Queens County, New York",1240,313
1500000US360810788001,"Block Group 1, Census Tract 788, Queens County, New York",1230,438
1500000US360810788002,"Block Group 2, Census Tract 788, Queens County, New York",705,260
1500000US360810790001,"Block Group 1, Census Tract 790, Queens County, New York",1100,264
1500000US360810790002,"Block Group 2, Census Tract 790, Queens County, New York",1427,386
1500000US360810792001,"Block Group 1, Census Tract 792, Queens County, New York",941,312
1500000US360810792002,"Block Group 2, Census Tract 792, Queens County, New York",1547,505
1500000US360810793001,"Block Group 1, Census Tract 793, Queens County, New York",0,12
1500000US360810797011,"Block Group 1, Census Tract 797.01, Queens County, New York",1310,607
1500000US360810797012,"Block Group 2, Census Tract 797.01, Queens County, New York",2904,913
1500000US360810797013,"Block Group 3, Census Tract 797.01, Queens County, New York",0,12
1500000US360810797014,"Block Group 4, Census Tract 797.01, Queens County, New York",2455,465
1500000US360810797021,"Block Group 1, Census Tract 797.02, Queens County, New York",1742,366
1500000US360810797022,"Block Group 2, Census Tract 797.02, Queens County, New York",799,299
1500000US360810797023,"Block Group 3, Census Tract 797.02, Queens County, New York",0,12
1500000US360810797024,"Block Group 4, Census Tract 797.02, Queens County, New York",1718,649
1500000US360810799001,"Block Group 1, Census Tract 799, Queens County, New York",985,312
1500000US360810799002,"Block Group 2, Census Tract 799, Queens County, New York",2230,535
1500000US360810803011,"Block Group 1, Census Tract 803.01, Queens County, New York",1535,422
1500000US360810803012,"Block Group 2, Census Tract 803.01, Queens County, New York",1086,379
1500000US360810803013,"Block Group 3, Census Tract 803.01, Queens County, New York",1183,651
1500000US360810803021,"Block Group 1, Census Tract 803.02, Queens County, New York",933,340
1500000US360810803022,"Block Group 2, Census Tract 803.02, Queens County, New York",644,243
1500000US360810803023,"Block Group 3, Census Tract 803.02, Queens County, New York",1746,983
1500000US360810809001,"Block Group 1, Census Tract 809, Queens County, New York",1644,679
1500000US360810809002,"Block Group 2, Census Tract 809, Queens County, New York",751,321
1500000US360810809003,"Block Group 3, Census Tract 809, Queens County, New York",407,192
1500000US360810809004,"Block Group 4, Census Tract 809, Queens County, New York",1080,662
1500000US360810809005,"Block Group 5, Census Tract 809, Queens County, New York",709,306
1500000US360810809006,"Block Group 6, Census Tract 809, Queens County, New York",1361,424
1500000US360810809007,"Block Group 7, Census Tract 809, Queens County, New York",1066,373
1500000US360810814001,"Block Group 1, Census Tract 814, Queens County, New York",1337,439
1500000US360810814002,"Block Group 2, Census Tract 814, Queens County, New York",1687,669
1500000US360810814003,"Block Group 3, Census Tract 814, Queens County, New York",1464,630
1500000US360810818001,"Block Group 1, Census Tract 818, Queens County, New York",1585,635
1500000US360810818002,"Block Group 2, Census Tract 818, Queens County, New York",954,484
1500000US360810818003,"Block Group 3, Census Tract 818, Queens County, New York",1545,506
1500000US360810837001,"Block Group 1, Census Tract 837, Queens County, New York",2303,630
1500000US360810837002,"Block Group 2, Census Tract 837, Queens County, New York",979,410
1500000US360810837003,"Block Group 3, Census Tract 837, Queens County, New York",1149,324
1500000US360810837004,"Block Group 4, Census Tract 837, Queens County, New York",0,12
1500000US360810837005,"Block Group 5, Census Tract 837, Queens County, New York",967,406
1500000US360810838001,"Block Group 1, Census Tract 838, Queens County, New York",1536,457
1500000US360810838002,"Block Group 2, Census Tract 838, Queens County, New York",957,490
1500000US360810838003,"Block Group 3, Census Tract 838, Queens County, New York",1434,479
1500000US360810838004,"Block Group 4, Census Tract 838, Queens County, New York",1067,365
1500000US360810840001,"Block Group 1, Census Tract 840, Queens County, New York",1298,373
1500000US360810840002,"Block Group 2, Census Tract 840, Queens County, New York",1462,577
1500000US360810840003,"Block Group 3, Census Tract 840, Queens County, New York",1376,522
1500000US360810840004,"Block Group 4, Census Tract 840, Queens County, New York",726,249
1500000US360810840005,"Block Group 5, Census Tract 840, Queens County, New York",1286,488
1500000US360810845001,"Block Group 1, Census Tract 845, Queens County, New York",2198,463
1500000US360810845002,"Block Group 2, Census Tract 845, Queens County, New York",1569,352
1500000US360810845003,"Block Group 3, Census Tract 845, Queens County, New York",1243,416
1500000US360810846011,"Block Group 1, Census Tract 846.01, Queens County, New York",1298,353
1500000US360810846012,"Block Group 2, Census Tract 846.01, Queens County, New York",1643,328
1500000US360810846021,"Block Group 1, Census Tract 846.02, Queens County, New York",992,442
1500000US360810849011,"Block Group 1, Census Tract 849.01, Queens County, New York",2161,385
1500000US360810849012,"Block Group 2, Census Tract 849.01, Queens County, New York",694,535
1500000US360810849021,"Block Group 1, Census Tract 849.02, Queens County, New York",2557,728
1500000US360810849022,"Block Group 2, Census Tract 849.02, Queens County, New York",1837,806
1500000US360810853001,"Block Group 1, Census Tract 853, Queens County, New York",2039,613
1500000US360810853002,"Block Group 2, Census Tract 853, Queens County, New York",1592,550
1500000US360810853003,"Block Group 3, Census Tract 853, Queens County, New York",776,408
1500000US360810853004,"Block Group 4, Census Tract 853, Queens County, New York",1227,333
1500000US360810855001,"Block Group 1, Census Tract 855, Queens County, New York",1079,426
1500000US360810855002,"Block Group 2, Census Tract 855, Queens County, New York",1690,500
1500000US360810855003,"Block Group 3, Census Tract 855, Queens County, New York",2400,1270
1500000US360810855004,"Block Group 4, Census Tract 855, Queens County, New York",1687,507
1500000US360810857001,"Block Group 1, Census Tract 857, Queens County, New York",1908,444
1500000US360810857002,"Block Group 2, Census Tract 857, Queens County, New York",1337,287
1500000US360810857003,"Block Group 3, Census Tract 857, Queens County, New York",1829,512
1500000US360810859001,"Block Group 1, Census Tract 859, Queens County, New York",1613,456
1500000US360810859002,"Block Group 2, Census Tract 859, Queens County, New York",1767,476
1500000US360810859003,"Block Group 3, Census Tract 859, Queens County, New York",1983,492
1500000US360810861001,"Block Group 1, Census Tract 861, Queens County, New York",1231,193
1500000US360810861002,"Block Group 2, Census Tract 861, Queens County, New York",890,300
1500000US360810863001,"Block Group 1, Census Tract 863, Queens County, New York",1211,486
1500000US360810863002,"Block Group 2, Census Tract 863, Queens County, New York",536,337
1500000US360810863003,"Block Group 3, Census Tract 863, Queens County, New York",1697,900
1500000US360810863004,"Block Group 4, Census Tract 863, Queens County, New York",3263,857
1500000US360810864001,"Block Group 1, Census Tract 864, Queens County, New York",1621,358
