"GEO_ID","NAME","B19013_001E","B19013_001M",
"Geography","Geographic Area Name","Estimate!!Median household income in the past 12 months (in 2020 inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2020 inflation-adjusted dollars)",
"1500000US360610144014","Block Group 4, Census Tract 144.01, New York County, New York","146010","47155",
"1500000US360610144021","Block Group 1, Census Tract 144.02, New York County, New York","136380","62640",
"1500000US360610144022","Block Group 2, Census Tract 144.02, New York County, New York","96835","59434",
"1500000US360610144023","Block Group 3, Census Tract 144.02, New York County, New York","161122","48025",
"1500000US360610144024","Block Group 4, Census Tract 144.02, New York County, New York","165221","47643",
"1500000US360610144025","Block Group 5, Census Tract 144.02, New York County, New York","128047","44365",
"1500000US360610144026","Block Group 6, Census Tract 144.02, New York County, New York","88963","21673",
"1500000US360610144027","Block Group 7, Census Tract 144.02, New York County, New York","-","**",
"1500000US360610145001","Block Group 1, Census Tract 145, New York County, New York","215161","69494",
"1500000US360610145002","Block Group 2, Census Tract 145, New York County, New York","-","**",
"1500000US360610145003","Block Group 3, Census Tract 145, New York County, New York","180714","124794",
"1500000US360610145004","Block Group 4, Census Tract 145, New York County, New York","-","**",
"1500000US360610145005","Block Group 5, Census Tract 145, New York County, New York","121520","40294",
"1500000US360610146011","Block Group 1, Census Tract 146.01, New York County, New York","201442","108977",
"1500000US360610146012","Block Group 2, Census Tract 146.01, New York County, New York","112663","15873",
"1500000US360610146013","Block Group 3, Census Tract 146.01, New York County, New York","129398","29808",
"1500000US360610146014","Block Group 4, Census Tract 146.01, New York County, New York","95654","34598",
"1500000US360610146021","Block Group 1, Census Tract 146.02, New York County, New York","132014","127339",
"1500000US360610146022","Block Group 2, Census Tract 146.02, New York County, New York","204375","100280",
"1500000US360610146023","Block Group 3, Census Tract 146.02, New York County, New York","77835","42741",
"1500000US360610146024","Block Group 4, Census Tract 146.02, New York County, New York","72813","56711",
"1500000US360610146025","Block Group 5, Census Tract 146.02, New York County, New York","73561","52754",
"1500000US360610146026","Block Group 6, Census Tract 146.02, New York County, New York","110964","5092",
"1500000US360610147001","Block Group 1, Census Tract 147, New York County, New York","250,000+","***",
"1500000US360610147002","Block Group 2, Census Tract 147, New York County, New York","-","**",
"1500000US360610147003","Block Group 3, Census Tract 147, New York County, New York","123558","64112",
"1500000US360610148011","Block Group 1, Census Tract 148.01, New York County, New York","176731","58019",
"1500000US360610148012","Block Group 2, Census Tract 148.01, New York County, New York","118750","58376",
"1500000US360610148021","Block Group 1, Census Tract 148.02, New York County, New York","112965","23516",
"1500000US360610148022","Block Group 2, Census Tract 148.02, New York County, New York","192159","64598",
"1500000US360610148023","Block Group 3, Census Tract 148.02, New York County, New York","105408","50710",
"1500000US360610148024","Block Group 4, Census Tract 148.02, New York County, New York","140917","60433",
"1500000US360610148025","Block Group 5, Census Tract 148.02, New York County, New York","214667","192144",
"1500000US360610149001","Block Group 1, Census Tract 149, New York County, New York","150951","62448",
"1500000US360610149002","Block Group 2, Census Tract 149, New York County, New York","174286","141866",
"1500000US360610149003","Block Group 3, Census Tract 149, New York County, New York","151000","63118",
"1500000US360610149004","Block Group 4, Census Tract 149, New York County, New York","101370","95749",
"1500000US360610149005","Block Group 5, Census Tract 149, New York County, New York","180500","97694",
"1500000US360610150011","Block Group 1, Census Tract 150.01, New York County, New York","232120","70356",
"1500000US360610150012","Block Group 2, Census Tract 150.01, New York County, New York","168529","56127",
"1500000US360610150021","Block Group 1, Census Tract 150.02, New York County, New York","250,000+","***",
"1500000US360610150022","Block Group 2, Census Tract 150.02, New York County, New York","201912","113936",
"1500000US360610150023","Block Group 3, Census Tract 150.02, New York County, New York","250,000+","***",
"1500000US360610150024","Block Group 4, Census Tract 150.02, New York County, New York","215743","86190",
"1500000US360610151011","Block Group 1, Census Tract 151.01, New York County, New York","68725","14775",
"1500000US360610151012","Block Group 2, Census Tract 151.01, New York County, New York","20349","4228",
"1500000US360610151013","Block Group 3, Census Tract 151.01, New York County, New York","41162","662",
"1500000US360610151020","Block Group 0, Census Tract 151.02, New York County, New York","-","**",
"1500000US360610151021","Block Group 1, Census Tract 151.02, New York County, New York","141738","42507",
"1500000US360610151022","Block Group 2, Census Tract 151.02, New York County, New York","108629","88996",
"1500000US360610151023","Block Group 3, Census Tract 151.02, New York County, New York","208438","71201",
"1500000US360610151024","Block Group 4, Census Tract 151.02, New York County, New York","-","**",
"1500000US360610152000","Block Group 0, Census Tract 152, New York County, New York","-","**",
"1500000US360610152001","Block Group 1, Census Tract 152, New York County, New York","33333","31855",
"1500000US360610152002","Block Group 2, Census Tract 152, New York County, New York","30455","18911",
"1500000US360610152003","Block Group 3, Census Tract 152, New York County, New York","168417","79827",
"1500000US360610152004","Block Group 4, Census Tract 152, New York County, New York","132244","36852",
"1500000US360610152005","Block Group 5, Census Tract 152, New York County, New York","178988","53239",
"1500000US360610152006","Block Group 6, Census Tract 152, New York County, New York","168289","43976",
"1500000US360610152007","Block Group 7, Census Tract 152, New York County, New York","-","**",
"1500000US360610153011","Block Group 1, Census Tract 153.01, New York County, New York","128250","47793",
"1500000US360610153012","Block Group 2, Census Tract 153.01, New York County, New York","103214","54675",
"1500000US360610153013","Block Group 3, Census Tract 153.01, New York County, New York","208432","132049",
"1500000US360610153021","Block Group 1, Census Tract 153.02, New York County, New York","145195","68299",
"1500000US360610153022","Block Group 2, Census Tract 153.02, New York County, New York","204107","99299",
"1500000US360610153023","Block Group 3, Census Tract 153.02, New York County, New York","161118","111431",
"1500000US360610153024","Block Group 4, Census Tract 153.02, New York County, New York","-","**",
"1500000US360610153025","Block Group 5, Census Tract 153.02, New York County, New York","163720","154199",
"1500000US360610153026","Block Group 6, Census Tract 153.02, New York County, New York","141520","88198",
"1500000US360610154011","Block Group 1, Census Tract 154.01, New York County, New York","250,000+","***",
"1500000US360610154012","Block Group 2, Census Tract 154.01, New York County, New York","88618","20964",
"1500000US360610154013","Block Group 3, Census Tract 154.01, New York County, New York","101127","78171",
"1500000US360610154014","Block Group 4, Census Tract 154.01, New York County, New York","175197","78430",
"1500000US360610154021","Block Group 1, Census Tract 154.02, New York County, New York","-","**",
"1500000US360610154022","Block Group 2, Census Tract 154.02, New York County, New York","-","**",
"1500000US360610154023","Block Group 3, Census Tract 154.02, New York County, New York","114128","39963",
"1500000US360610154031","Block Group 1, Census Tract 154.03, New York County, New York","63479","33082",
"1500000US360610154032","Block Group 2, Census Tract 154.03, New York County, New York","-","**",
"1500000US360610154033","Block Group 3, Census Tract 154.03, New York County, New York","-","**",
"1500000US360610154034","Block Group 4, Census Tract 154.03, New York County, New York","180263","20257",
"1500000US360610155011","Block Group 1, Census Tract 155.01, New York County, New York","183693","46955",
"1500000US360610155020","Block Group 0, Census Tract 155.02, New York County, New York","-","**",
"1500000US360610155021","Block Group 1, Census Tract 155.02, New York County, New York","97402","75312",
"1500000US360610155022","Block Group 2, Census Tract 155.02, New York County, New York","150993","107690",
"1500000US360610155023","Block Group 3, Census Tract 155.02, New York County, New York","-","**",
"1500000US360610155024","Block Group 4, Census Tract 155.02, New York County, New York","130938","59969",
"1500000US360610155025","Block Group 5, Census Tract 155.02, New York County, New York","-","**",
"1500000US360610156011","Block Group 1, Census Tract 156.01, New York County, New York","63929","44666",
